   -0.251938    -0.321697    -0.912709     0.815177    -0.579212 -0.000420156    -0.865678    -0.283475    -0.412605     0.693865    0.0563263    -0.717899     0.510955      0.74667     0.425921
    0.206871    -0.939234     0.273943    -0.142534    -0.199898    -0.969394   -0.0755438    -0.740805     0.667458     0.400375     0.798463     0.449618    -0.582998   -0.0631044     0.810019
   -0.945374    -0.119796     0.303178     0.561401     0.790287     -0.24551    -0.494868     0.608974     0.619884     0.598541    -0.599403     0.531474     0.631694    -0.662195     0.403064
